Subject,Threshold,Metric,Network,ExpMin,RefMin,Value
PFM3T7T04,0.6,FP_cort,AMN,10,70,2636.0
PFM3T7T04,0.6,FP_cort,AMN,15,70,1488.0
PFM3T7T04,0.6,FP_cort,AMN,20,70,1512.0
PFM3T7T04,0.6,FP_cort,AMN,25,70,1648.0
PFM3T7T04,0.6,FP_cort,AMN,30,70,1843.0
PFM3T7T04,0.6,FP_cort,AMN,35,70,2027.0
PFM3T7T04,0.6,FP_cort,AMN,40,70,1817.0
PFM3T7T04,0.6,FP_cort,AMN,45,70,1562.0
PFM3T7T04,0.6,FP_cort,AMN,5,70,5648.0
PFM3T7T04,0.6,FP_cort,AMN,50,70,1319.0
PFM3T7T04,0.6,FP_cort,AMN,55,70,1391.0
PFM3T7T04,0.6,FP_cort,AMN,60,70,1402.0
PFM3T7T04,0.6,FP_cort,AMN,65,70,1276.0
PFM3T7T04,0.6,FP_cort,AMN,70,70,1246.0
PFM3T7T04,0.6,FP_cort,DAN,10,70,993.0
PFM3T7T04,0.6,FP_cort,DAN,15,70,2094.0
PFM3T7T04,0.6,FP_cort,DAN,20,70,2211.0
PFM3T7T04,0.6,FP_cort,DAN,25,70,2499.0
PFM3T7T04,0.6,FP_cort,DAN,30,70,2490.0
PFM3T7T04,0.6,FP_cort,DAN,35,70,2344.0
PFM3T7T04,0.6,FP_cort,DAN,40,70,2152.0
PFM3T7T04,0.6,FP_cort,DAN,45,70,1661.0
PFM3T7T04,0.6,FP_cort,DAN,5,70,452.0
PFM3T7T04,0.6,FP_cort,DAN,50,70,1392.0
PFM3T7T04,0.6,FP_cort,DAN,55,70,1097.0
PFM3T7T04,0.6,FP_cort,DAN,60,70,946.0
PFM3T7T04,0.6,FP_cort,DAN,65,70,978.0
PFM3T7T04,0.6,FP_cort,DAN,70,70,861.0
PFM3T7T04,0.6,FP_cort,DMN,10,70,1563.0
PFM3T7T04,0.6,FP_cort,DMN,15,70,1208.0
PFM3T7T04,0.6,FP_cort,DMN,20,70,1081.0
PFM3T7T04,0.6,FP_cort,DMN,25,70,1639.0
PFM3T7T04,0.6,FP_cort,DMN,30,70,1769.0
PFM3T7T04,0.6,FP_cort,DMN,35,70,1672.0
PFM3T7T04,0.6,FP_cort,DMN,40,70,1171.0
PFM3T7T04,0.6,FP_cort,DMN,45,70,986.0
PFM3T7T04,0.6,FP_cort,DMN,5,70,1081.0
PFM3T7T04,0.6,FP_cort,DMN,50,70,818.0
PFM3T7T04,0.6,FP_cort,DMN,55,70,774.0
PFM3T7T04,0.6,FP_cort,DMN,60,70,628.0
PFM3T7T04,0.6,FP_cort,DMN,65,70,556.0
PFM3T7T04,0.6,FP_cort,DMN,70,70,508.0
PFM3T7T04,0.6,FP_cort,FP,10,70,470.0
PFM3T7T04,0.6,FP_cort,FP,15,70,458.0
PFM3T7T04,0.6,FP_cort,FP,20,70,244.0
PFM3T7T04,0.6,FP_cort,FP,25,70,166.0
PFM3T7T04,0.6,FP_cort,FP,30,70,183.0
PFM3T7T04,0.6,FP_cort,FP,35,70,123.0
PFM3T7T04,0.6,FP_cort,FP,40,70,118.0
PFM3T7T04,0.6,FP_cort,FP,45,70,137.0
PFM3T7T04,0.6,FP_cort,FP,5,70,848.0
PFM3T7T04,0.6,FP_cort,FP,50,70,187.0
PFM3T7T04,0.6,FP_cort,FP,55,70,172.0
PFM3T7T04,0.6,FP_cort,FP,60,70,238.0
PFM3T7T04,0.6,FP_cort,FP,65,70,250.0
PFM3T7T04,0.6,FP_cort,FP,70,70,290.0
PFM3T7T04,0.6,FP_cort,MTL,10,70,463.0
PFM3T7T04,0.6,FP_cort,MTL,15,70,374.0
PFM3T7T04,0.6,FP_cort,MTL,20,70,388.0
PFM3T7T04,0.6,FP_cort,MTL,25,70,465.0
PFM3T7T04,0.6,FP_cort,MTL,30,70,353.0
PFM3T7T04,0.6,FP_cort,MTL,35,70,366.0
PFM3T7T04,0.6,FP_cort,MTL,40,70,407.0
PFM3T7T04,0.6,FP_cort,MTL,45,70,313.0
PFM3T7T04,0.6,FP_cort,MTL,5,70,193.0
PFM3T7T04,0.6,FP_cort,MTL,50,70,343.0
PFM3T7T04,0.6,FP_cort,MTL,55,70,327.0
PFM3T7T04,0.6,FP_cort,MTL,60,70,265.0
PFM3T7T04,0.6,FP_cort,MTL,65,70,298.0
PFM3T7T04,0.6,FP_cort,MTL,70,70,342.0
PFM3T7T04,0.6,FP_cort,PMN,10,70,2808.0
PFM3T7T04,0.6,FP_cort,PMN,15,70,1460.0
PFM3T7T04,0.6,FP_cort,PMN,20,70,1070.0
PFM3T7T04,0.6,FP_cort,PMN,25,70,887.0
PFM3T7T04,0.6,FP_cort,PMN,30,70,710.0
PFM3T7T04,0.6,FP_cort,PMN,35,70,658.0
PFM3T7T04,0.6,FP_cort,PMN,40,70,597.0
PFM3T7T04,0.6,FP_cort,PMN,45,70,519.0
PFM3T7T04,0.6,FP_cort,PMN,5,70,3612.0
PFM3T7T04,0.6,FP_cort,PMN,50,70,470.0
PFM3T7T04,0.6,FP_cort,PMN,55,70,407.0
PFM3T7T04,0.6,FP_cort,PMN,60,70,484.0
PFM3T7T04,0.6,FP_cort,PMN,65,70,443.0
PFM3T7T04,0.6,FP_cort,PMN,70,70,394.0
PFM3T7T04,0.6,FP_cort,PON,10,70,95.0
PFM3T7T04,0.6,FP_cort,PON,15,70,402.0
PFM3T7T04,0.6,FP_cort,PON,20,70,449.0
PFM3T7T04,0.6,FP_cort,PON,25,70,329.0
PFM3T7T04,0.6,FP_cort,PON,30,70,402.0
PFM3T7T04,0.6,FP_cort,PON,35,70,431.0
PFM3T7T04,0.6,FP_cort,PON,40,70,459.0
PFM3T7T04,0.6,FP_cort,PON,45,70,577.0
PFM3T7T04,0.6,FP_cort,PON,5,70,323.0
PFM3T7T04,0.6,FP_cort,PON,50,70,719.0
PFM3T7T04,0.6,FP_cort,PON,55,70,653.0
PFM3T7T04,0.6,FP_cort,PON,60,70,843.0
PFM3T7T04,0.6,FP_cort,PON,65,70,674.0
PFM3T7T04,0.6,FP_cort,PON,70,70,697.0
PFM3T7T04,0.6,FP_cort,SCAN,10,70,572.0
PFM3T7T04,0.6,FP_cort,SCAN,15,70,732.0
PFM3T7T04,0.6,FP_cort,SCAN,20,70,646.0
PFM3T7T04,0.6,FP_cort,SCAN,25,70,536.0
PFM3T7T04,0.6,FP_cort,SCAN,30,70,471.0
PFM3T7T04,0.6,FP_cort,SCAN,35,70,481.0
PFM3T7T04,0.6,FP_cort,SCAN,40,70,439.0
PFM3T7T04,0.6,FP_cort,SCAN,45,70,761.0
PFM3T7T04,0.6,FP_cort,SCAN,5,70,365.0
PFM3T7T04,0.6,FP_cort,SCAN,50,70,609.0
PFM3T7T04,0.6,FP_cort,SCAN,55,70,482.0
PFM3T7T04,0.6,FP_cort,SCAN,60,70,597.0
PFM3T7T04,0.6,FP_cort,SCAN,65,70,585.0
PFM3T7T04,0.6,FP_cort,SCAN,70,70,643.0
PFM3T7T04,0.6,FP_cort,SMd,10,70,162.0
PFM3T7T04,0.6,FP_cort,SMd,15,70,477.0
PFM3T7T04,0.6,FP_cort,SMd,20,70,580.0
PFM3T7T04,0.6,FP_cort,SMd,25,70,494.0
PFM3T7T04,0.6,FP_cort,SMd,30,70,473.0
PFM3T7T04,0.6,FP_cort,SMd,35,70,611.0
PFM3T7T04,0.6,FP_cort,SMd,40,70,839.0
PFM3T7T04,0.6,FP_cort,SMd,45,70,1268.0
PFM3T7T04,0.6,FP_cort,SMd,5,70,22.0
PFM3T7T04,0.6,FP_cort,SMd,50,70,1410.0
PFM3T7T04,0.6,FP_cort,SMd,55,70,1532.0
PFM3T7T04,0.6,FP_cort,SMd,60,70,1521.0
PFM3T7T04,0.6,FP_cort,SMd,65,70,1439.0
PFM3T7T04,0.6,FP_cort,SMd,70,70,1395.0
PFM3T7T04,0.6,FP_cort,SMl,10,70,3995.0
PFM3T7T04,0.6,FP_cort,SMl,15,70,3877.0
PFM3T7T04,0.6,FP_cort,SMl,20,70,3212.0
PFM3T7T04,0.6,FP_cort,SMl,25,70,2831.0
PFM3T7T04,0.6,FP_cort,SMl,30,70,2527.0
PFM3T7T04,0.6,FP_cort,SMl,35,70,1943.0
PFM3T7T04,0.6,FP_cort,SMl,40,70,1892.0
PFM3T7T04,0.6,FP_cort,SMl,45,70,1284.0
PFM3T7T04,0.6,FP_cort,SMl,5,70,2657.0
PFM3T7T04,0.6,FP_cort,SMl,50,70,1092.0
PFM3T7T04,0.6,FP_cort,SMl,55,70,957.0
PFM3T7T04,0.6,FP_cort,SMl,60,70,964.0
PFM3T7T04,0.6,FP_cort,SMl,65,70,816.0
PFM3T7T04,0.6,FP_cort,SMl,70,70,745.0
PFM3T7T04,0.6,FP_cort,Sal,10,70,182.0
PFM3T7T04,0.6,FP_cort,Sal,15,70,937.0
PFM3T7T04,0.6,FP_cort,Sal,20,70,1082.0
PFM3T7T04,0.6,FP_cort,Sal,25,70,878.0
PFM3T7T04,0.6,FP_cort,Sal,30,70,915.0
PFM3T7T04,0.6,FP_cort,Sal,35,70,897.0
PFM3T7T04,0.6,FP_cort,Sal,40,70,1028.0
PFM3T7T04,0.6,FP_cort,Sal,45,70,1309.0
PFM3T7T04,0.6,FP_cort,Sal,5,70,58.0
PFM3T7T04,0.6,FP_cort,Sal,50,70,1387.0
PFM3T7T04,0.6,FP_cort,Sal,55,70,1221.0
PFM3T7T04,0.6,FP_cort,Sal,60,70,1113.0
PFM3T7T04,0.6,FP_cort,Sal,65,70,970.0
PFM3T7T04,0.6,FP_cort,Sal,70,70,911.0
PFM3T7T04,0.6,FP_cort,Tpole,10,70,101.0
PFM3T7T04,0.6,FP_cort,Tpole,15,70,306.0
PFM3T7T04,0.6,FP_cort,Tpole,20,70,525.0
PFM3T7T04,0.6,FP_cort,Tpole,25,70,457.0
PFM3T7T04,0.6,FP_cort,Tpole,30,70,514.0
PFM3T7T04,0.6,FP_cort,Tpole,35,70,446.0
PFM3T7T04,0.6,FP_cort,Tpole,40,70,517.0
PFM3T7T04,0.6,FP_cort,Tpole,45,70,408.0
PFM3T7T04,0.6,FP_cort,Tpole,5,70,74.0
PFM3T7T04,0.6,FP_cort,Tpole,50,70,365.0
PFM3T7T04,0.6,FP_cort,Tpole,55,70,350.0
PFM3T7T04,0.6,FP_cort,Tpole,60,70,416.0
PFM3T7T04,0.6,FP_cort,Tpole,65,70,423.0
PFM3T7T04,0.6,FP_cort,Tpole,70,70,420.0
PFM3T7T04,0.6,FP_cort,VAN,10,70,287.0
PFM3T7T04,0.6,FP_cort,VAN,15,70,122.0
PFM3T7T04,0.6,FP_cort,VAN,20,70,203.0
PFM3T7T04,0.6,FP_cort,VAN,25,70,263.0
PFM3T7T04,0.6,FP_cort,VAN,30,70,262.0
PFM3T7T04,0.6,FP_cort,VAN,35,70,343.0
PFM3T7T04,0.6,FP_cort,VAN,40,70,438.0
PFM3T7T04,0.6,FP_cort,VAN,45,70,714.0
PFM3T7T04,0.6,FP_cort,VAN,5,70,281.0
PFM3T7T04,0.6,FP_cort,VAN,50,70,1323.0
PFM3T7T04,0.6,FP_cort,VAN,55,70,1196.0
PFM3T7T04,0.6,FP_cort,VAN,60,70,1123.0
PFM3T7T04,0.6,FP_cort,VAN,65,70,995.0
PFM3T7T04,0.6,FP_cort,VAN,70,70,951.0
PFM3T7T04,0.6,FP_cort,Vis,10,70,202.0
PFM3T7T04,0.6,FP_cort,Vis,15,70,181.0
PFM3T7T04,0.6,FP_cort,Vis,20,70,165.0
PFM3T7T04,0.6,FP_cort,Vis,25,70,229.0
PFM3T7T04,0.6,FP_cort,Vis,30,70,225.0
PFM3T7T04,0.6,FP_cort,Vis,35,70,219.0
PFM3T7T04,0.6,FP_cort,Vis,40,70,168.0
PFM3T7T04,0.6,FP_cort,Vis,45,70,403.0
PFM3T7T04,0.6,FP_cort,Vis,5,70,122.0
PFM3T7T04,0.6,FP_cort,Vis,50,70,431.0
PFM3T7T04,0.6,FP_cort,Vis,55,70,399.0
PFM3T7T04,0.6,FP_cort,Vis,60,70,407.0
PFM3T7T04,0.6,FP_cort,Vis,65,70,375.0
PFM3T7T04,0.6,FP_cort,Vis,70,70,353.0
PFM3T7T04,0.6,MCC_cort,Aud,10,70,0.698385781422181
PFM3T7T04,0.6,MCC_cort,Aud,15,70,0.711514895609311
PFM3T7T04,0.6,MCC_cort,Aud,20,70,0.722042167380895
PFM3T7T04,0.6,MCC_cort,Aud,25,70,0.75872328026539
PFM3T7T04,0.6,MCC_cort,Aud,30,70,0.748849758803387
PFM3T7T04,0.6,MCC_cort,Aud,35,70,0.735432612501828
PFM3T7T04,0.6,MCC_cort,Aud,40,70,0.740990370583243
PFM3T7T04,0.6,MCC_cort,Aud,45,70,0.757977666458757
PFM3T7T04,0.6,MCC_cort,Aud,5,70,0.679362693139159
PFM3T7T04,0.6,MCC_cort,Aud,50,70,0.739997163500242
PFM3T7T04,0.6,MCC_cort,Aud,55,70,0.7144861996359
PFM3T7T04,0.6,MCC_cort,Aud,60,70,0.740647904454749
PFM3T7T04,0.6,MCC_cort,Aud,65,70,0.762997054713599
PFM3T7T04,0.6,MCC_cort,Aud,70,70,0.761579718156456
PFM3T7T04,0.6,MCC_cort,AMN,10,70,0.721764179824387
PFM3T7T04,0.6,MCC_cort,AMN,15,70,0.723696633852687
PFM3T7T04,0.6,MCC_cort,AMN,20,70,0.718170363586064
PFM3T7T04,0.6,MCC_cort,AMN,25,70,0.741486593607428
PFM3T7T04,0.6,MCC_cort,AMN,30,70,0.764056512335662
PFM3T7T04,0.6,MCC_cort,AMN,35,70,0.760826975588067
PFM3T7T04,0.6,MCC_cort,AMN,40,70,0.752445663804058
PFM3T7T04,0.6,MCC_cort,AMN,45,70,0.74419691002322
PFM3T7T04,0.6,MCC_cort,AMN,5,70,0.63029839798861
PFM3T7T04,0.6,MCC_cort,AMN,50,70,0.746959728357201
PFM3T7T04,0.6,MCC_cort,AMN,55,70,0.761335971234978
PFM3T7T04,0.6,MCC_cort,AMN,60,70,0.767466855009796
PFM3T7T04,0.6,MCC_cort,AMN,65,70,0.777003192319699
PFM3T7T04,0.6,MCC_cort,AMN,70,70,0.783301435046583
PFM3T7T04,0.6,MCC_cort,DAN,10,70,0.608902624221714
PFM3T7T04,0.6,MCC_cort,DAN,15,70,0.609460185750642
PFM3T7T04,0.6,MCC_cort,DAN,20,70,0.591631909868379
PFM3T7T04,0.6,MCC_cort,DAN,25,70,0.634319201462809
PFM3T7T04,0.6,MCC_cort,DAN,30,70,0.641719734176975
PFM3T7T04,0.6,MCC_cort,DAN,35,70,0.65491220043162
PFM3T7T04,0.6,MCC_cort,DAN,40,70,0.642104090061431
PFM3T7T04,0.6,MCC_cort,DAN,45,70,0.617966292870973
PFM3T7T04,0.6,MCC_cort,DAN,5,70,0.532694334504238
PFM3T7T04,0.6,MCC_cort,DAN,50,70,0.620788183919806
PFM3T7T04,0.6,MCC_cort,DAN,55,70,0.622963967943981
PFM3T7T04,0.6,MCC_cort,DAN,60,70,0.633978099925312
PFM3T7T04,0.6,MCC_cort,DAN,65,70,0.662000136828961
PFM3T7T04,0.6,MCC_cort,DAN,70,70,0.675545257949965
PFM3T7T04,0.6,MCC_cort,DMN,10,70,0.767493292879421
PFM3T7T04,0.6,MCC_cort,DMN,15,70,0.790921739777039
PFM3T7T04,0.6,MCC_cort,DMN,20,70,0.820065790233838
PFM3T7T04,0.6,MCC_cort,DMN,25,70,0.817404696595827
PFM3T7T04,0.6,MCC_cort,DMN,30,70,0.810596374661642
PFM3T7T04,0.6,MCC_cort,DMN,35,70,0.820012366489525
PFM3T7T04,0.6,MCC_cort,DMN,40,70,0.848628151483281
PFM3T7T04,0.6,MCC_cort,DMN,45,70,0.854658286903595
PFM3T7T04,0.6,MCC_cort,DMN,5,70,0.729622182660132
PFM3T7T04,0.6,MCC_cort,DMN,50,70,0.860613659637705
PFM3T7T04,0.6,MCC_cort,DMN,55,70,0.867242419226239
PFM3T7T04,0.6,MCC_cort,DMN,60,70,0.8764716888993
PFM3T7T04,0.6,MCC_cort,DMN,65,70,0.893748920173008
PFM3T7T04,0.6,MCC_cort,DMN,70,70,0.897552794532401
PFM3T7T04,0.6,MCC_cort,FP,10,70,0.751011882736809
PFM3T7T04,0.6,MCC_cort,FP,15,70,0.760690689231027
PFM3T7T04,0.6,MCC_cort,FP,20,70,0.757850297536581
PFM3T7T04,0.6,MCC_cort,FP,25,70,0.753722641196942
PFM3T7T04,0.6,MCC_cort,FP,30,70,0.746427625028768
PFM3T7T04,0.6,MCC_cort,FP,35,70,0.757810745063987
PFM3T7T04,0.6,MCC_cort,FP,40,70,0.771015922956803
PFM3T7T04,0.6,MCC_cort,FP,45,70,0.758312784006525
PFM3T7T04,0.6,MCC_cort,FP,5,70,0.747418685201167
PFM3T7T04,0.6,MCC_cort,FP,50,70,0.784140498120571
PFM3T7T04,0.6,MCC_cort,FP,55,70,0.818993391956509
PFM3T7T04,0.6,MCC_cort,FP,60,70,0.832348469382539
PFM3T7T04,0.6,MCC_cort,FP,65,70,0.848105256339559
PFM3T7T04,0.6,MCC_cort,FP,70,70,0.857920773070274
PFM3T7T04,0.6,MCC_cort,MTL,10,70,0.421417421355302
PFM3T7T04,0.6,MCC_cort,MTL,15,70,0.456551903631385
PFM3T7T04,0.6,MCC_cort,MTL,20,70,0.524629074638569
PFM3T7T04,0.6,MCC_cort,MTL,25,70,0.510883458893596
PFM3T7T04,0.6,MCC_cort,MTL,30,70,0.532297635514172
PFM3T7T04,0.6,MCC_cort,MTL,35,70,0.540003629876648
PFM3T7T04,0.6,MCC_cort,MTL,40,70,0.558793269496118
PFM3T7T04,0.6,MCC_cort,MTL,45,70,0.545916367968393
PFM3T7T04,0.6,MCC_cort,MTL,5,70,0.329277034847825
PFM3T7T04,0.6,MCC_cort,MTL,50,70,0.553140021624465
PFM3T7T04,0.6,MCC_cort,MTL,55,70,0.566025391045568
PFM3T7T04,0.6,MCC_cort,MTL,60,70,0.562452260355794
PFM3T7T04,0.6,MCC_cort,MTL,65,70,0.573870248565415
PFM3T7T04,0.6,MCC_cort,MTL,70,70,0.594772110307814
PFM3T7T04,0.6,MCC_cort,PMN,10,70,0.542842864163839
PFM3T7T04,0.6,MCC_cort,PMN,15,70,0.62379736593163
PFM3T7T04,0.6,MCC_cort,PMN,20,70,0.675209654890725
PFM3T7T04,0.6,MCC_cort,PMN,25,70,0.692610899994662
PFM3T7T04,0.6,MCC_cort,PMN,30,70,0.715052664130993
PFM3T7T04,0.6,MCC_cort,PMN,35,70,0.719910273305863
PFM3T7T04,0.6,MCC_cort,PMN,40,70,0.740734309614722
PFM3T7T04,0.6,MCC_cort,PMN,45,70,0.732444888215295
PFM3T7T04,0.6,MCC_cort,PMN,5,70,0.485813360740661
PFM3T7T04,0.6,MCC_cort,PMN,50,70,0.71763844328682
PFM3T7T04,0.6,MCC_cort,PMN,55,70,0.729082451958893
PFM3T7T04,0.6,MCC_cort,PMN,60,70,0.699352435339785
PFM3T7T04,0.6,MCC_cort,PMN,65,70,0.716896029409742
PFM3T7T04,0.6,MCC_cort,PMN,70,70,0.736851295485939
PFM3T7T04,0.6,MCC_cort,PON,10,70,0.703648352902156
PFM3T7T04,0.6,MCC_cort,PON,15,70,0.723709050079376
PFM3T7T04,0.6,MCC_cort,PON,20,70,0.715298110554532
PFM3T7T04,0.6,MCC_cort,PON,25,70,0.720733478742424
PFM3T7T04,0.6,MCC_cort,PON,30,70,0.740308898421915
PFM3T7T04,0.6,MCC_cort,PON,35,70,0.74053354222069
PFM3T7T04,0.6,MCC_cort,PON,40,70,0.75178011625109
PFM3T7T04,0.6,MCC_cort,PON,45,70,0.755760840133568
PFM3T7T04,0.6,MCC_cort,PON,5,70,0.665797135386532
PFM3T7T04,0.6,MCC_cort,PON,50,70,0.743788424941227
PFM3T7T04,0.6,MCC_cort,PON,55,70,0.762001491220357
PFM3T7T04,0.6,MCC_cort,PON,60,70,0.762621042843724
PFM3T7T04,0.6,MCC_cort,PON,65,70,0.781054855490487
PFM3T7T04,0.6,MCC_cort,PON,70,70,0.787942967250867
PFM3T7T04,0.6,MCC_cort,SCAN,10,70,0.682548962124886
PFM3T7T04,0.6,MCC_cort,SCAN,15,70,0.697740666924351
PFM3T7T04,0.6,MCC_cort,SCAN,20,70,0.717644893343501
PFM3T7T04,0.6,MCC_cort,SCAN,25,70,0.768743738724756
PFM3T7T04,0.6,MCC_cort,SCAN,30,70,0.767726531151365
PFM3T7T04,0.6,MCC_cort,SCAN,35,70,0.765862416032464
PFM3T7T04,0.6,MCC_cort,SCAN,40,70,0.761530799537923
PFM3T7T04,0.6,MCC_cort,SCAN,45,70,0.731398152859104
PFM3T7T04,0.6,MCC_cort,SCAN,5,70,0.676067181843449
PFM3T7T04,0.6,MCC_cort,SCAN,50,70,0.74594417365484
PFM3T7T04,0.6,MCC_cort,SCAN,55,70,0.774062894883868
PFM3T7T04,0.6,MCC_cort,SCAN,60,70,0.764741318414176
PFM3T7T04,0.6,MCC_cort,SCAN,65,70,0.772090358172284
PFM3T7T04,0.6,MCC_cort,SCAN,70,70,0.763448214532186
PFM3T7T04,0.6,MCC_cort,SMd,10,70,0.685923566313517
PFM3T7T04,0.6,MCC_cort,SMd,15,70,0.713788612300811
PFM3T7T04,0.6,MCC_cort,SMd,20,70,0.704555137150962
PFM3T7T04,0.6,MCC_cort,SMd,25,70,0.7105690341981
PFM3T7T04,0.6,MCC_cort,SMd,30,70,0.713698789843136
PFM3T7T04,0.6,MCC_cort,SMd,35,70,0.734957741105071
PFM3T7T04,0.6,MCC_cort,SMd,40,70,0.730904539926909
PFM3T7T04,0.6,MCC_cort,SMd,45,70,0.712913423792356
PFM3T7T04,0.6,MCC_cort,SMd,5,70,0.608440717500255
PFM3T7T04,0.6,MCC_cort,SMd,50,70,0.712941554563612
PFM3T7T04,0.6,MCC_cort,SMd,55,70,0.716582049356592
PFM3T7T04,0.6,MCC_cort,SMd,60,70,0.720293436597568
PFM3T7T04,0.6,MCC_cort,SMd,65,70,0.728585343881689
PFM3T7T04,0.6,MCC_cort,SMd,70,70,0.734214823823942
PFM3T7T04,0.6,MCC_cort,SMl,10,70,0.426097683007726
PFM3T7T04,0.6,MCC_cort,SMl,15,70,0.445644673653518
PFM3T7T04,0.6,MCC_cort,SMl,20,70,0.474713135251203
PFM3T7T04,0.6,MCC_cort,SMl,25,70,0.501776736266018
PFM3T7T04,0.6,MCC_cort,SMl,30,70,0.521645005444975
PFM3T7T04,0.6,MCC_cort,SMl,35,70,0.56706649845486
PFM3T7T04,0.6,MCC_cort,SMl,40,70,0.570451558318092
PFM3T7T04,0.6,MCC_cort,SMl,45,70,0.627066521014598
PFM3T7T04,0.6,MCC_cort,SMl,5,70,0.460543930324382
PFM3T7T04,0.6,MCC_cort,SMl,50,70,0.612770893634835
PFM3T7T04,0.6,MCC_cort,SMl,55,70,0.621400353184164
PFM3T7T04,0.6,MCC_cort,SMl,60,70,0.622787612409143
PFM3T7T04,0.6,MCC_cort,SMl,65,70,0.652851080773551
PFM3T7T04,0.6,MCC_cort,SMl,70,70,0.663790390918306
PFM3T7T04,0.6,MCC_cort,Sal,10,70,0.594568289485976
PFM3T7T04,0.6,MCC_cort,Sal,15,70,0.577891210563778
PFM3T7T04,0.6,MCC_cort,Sal,20,70,0.601921467527403
PFM3T7T04,0.6,MCC_cort,Sal,25,70,0.640209640287207
PFM3T7T04,0.6,MCC_cort,Sal,30,70,0.648717212528587
PFM3T7T04,0.6,MCC_cort,Sal,35,70,0.654611843543146
PFM3T7T04,0.6,MCC_cort,Sal,40,70,0.657414656328903
PFM3T7T04,0.6,MCC_cort,Sal,45,70,0.632460057828767
PFM3T7T04,0.6,MCC_cort,Sal,5,70,0.385664141464551
PFM3T7T04,0.6,MCC_cort,Sal,50,70,0.627604996180336
PFM3T7T04,0.6,MCC_cort,Sal,55,70,0.655652608530978
PFM3T7T04,0.6,MCC_cort,Sal,60,70,0.669037573038346
PFM3T7T04,0.6,MCC_cort,Sal,65,70,0.695355318754296
PFM3T7T04,0.6,MCC_cort,Sal,70,70,0.70462933525368
PFM3T7T04,0.6,MCC_cort,Tpole,10,70,0.121285524434888
PFM3T7T04,0.6,MCC_cort,Tpole,15,70,0.384856715444943
PFM3T7T04,0.6,MCC_cort,Tpole,20,70,0.424901691549627
PFM3T7T04,0.6,MCC_cort,Tpole,25,70,0.361844416371071
PFM3T7T04,0.6,MCC_cort,Tpole,30,70,0.330890191583487
PFM3T7T04,0.6,MCC_cort,Tpole,35,70,0.37593527546032
PFM3T7T04,0.6,MCC_cort,Tpole,40,70,0.540515611816949
PFM3T7T04,0.6,MCC_cort,Tpole,45,70,0.523459661743588
PFM3T7T04,0.6,MCC_cort,Tpole,5,70,0.251106033985276
PFM3T7T04,0.6,MCC_cort,Tpole,50,70,0.505158276482972
PFM3T7T04,0.6,MCC_cort,Tpole,55,70,0.542199217597725
PFM3T7T04,0.6,MCC_cort,Tpole,60,70,0.593229126345145
PFM3T7T04,0.6,MCC_cort,Tpole,65,70,0.610073144000415
PFM3T7T04,0.6,MCC_cort,Tpole,70,70,0.620210386915076
PFM3T7T04,0.6,MCC_cort,VAN,10,70,0.629030721181812
PFM3T7T04,0.6,MCC_cort,VAN,15,70,0.602299831312601
PFM3T7T04,0.6,MCC_cort,VAN,20,70,0.660753338508764
PFM3T7T04,0.6,MCC_cort,VAN,25,70,0.632521917656355
PFM3T7T04,0.6,MCC_cort,VAN,30,70,0.658229381923746
PFM3T7T04,0.6,MCC_cort,VAN,35,70,0.672671353801043
PFM3T7T04,0.6,MCC_cort,VAN,40,70,0.700943605592406
PFM3T7T04,0.6,MCC_cort,VAN,45,70,0.736949525810293
PFM3T7T04,0.6,MCC_cort,VAN,5,70,0.66431783035941
PFM3T7T04,0.6,MCC_cort,VAN,50,70,0.727736309364675
PFM3T7T04,0.6,MCC_cort,VAN,55,70,0.74888204432325
PFM3T7T04,0.6,MCC_cort,VAN,60,70,0.757962719582716
PFM3T7T04,0.6,MCC_cort,VAN,65,70,0.768595418159792
PFM3T7T04,0.6,MCC_cort,VAN,70,70,0.771663321219492
PFM3T7T04,0.6,MCC_cort,Vis,10,70,0.889855976975848
PFM3T7T04,0.6,MCC_cort,Vis,15,70,0.822217338472601
PFM3T7T04,0.6,MCC_cort,Vis,20,70,0.810320254754463
PFM3T7T04,0.6,MCC_cort,Vis,25,70,0.826775273443932
PFM3T7T04,0.6,MCC_cort,Vis,30,70,0.836073642657318
PFM3T7T04,0.6,MCC_cort,Vis,35,70,0.836949140462665
PFM3T7T04,0.6,MCC_cort,Vis,40,70,0.845191513446852
PFM3T7T04,0.6,MCC_cort,Vis,45,70,0.862972634219067
PFM3T7T04,0.6,MCC_cort,Vis,5,70,0.820346923210347
PFM3T7T04,0.6,MCC_cort,Vis,50,70,0.863254795687383
PFM3T7T04,0.6,MCC_cort,Vis,55,70,0.886114980325935
PFM3T7T04,0.6,MCC_cort,Vis,60,70,0.888646454950839
PFM3T7T04,0.6,MCC_cort,Vis,65,70,0.892947073928086
PFM3T7T04,0.6,MCC_cort,Vis,70,70,0.898074622860526
PFM3T7T04,0.6,MIn_cort,WholeBrainOrSingleVal,10,70,0.623156924048525
PFM3T7T04,0.6,MIn_cort,WholeBrainOrSingleVal,15,70,0.620076058756319
PFM3T7T04,0.6,MIn_cort,WholeBrainOrSingleVal,20,70,0.62888669023597
PFM3T7T04,0.6,MIn_cort,WholeBrainOrSingleVal,25,70,0.638541118437734
PFM3T7T04,0.6,MIn_cort,WholeBrainOrSingleVal,30,70,0.648359161060011
